2018-04-20 15:05:00,165.8300,165.8300,165.7450,165.8042,48303
2018-04-20 15:04:00,165.6999,165.8500,165.6900,165.8300,45780
2018-04-20 15:03:00,165.7400,165.7800,165.6900,165.6900,40619
2018-04-20 15:02:00,165.7200,165.7800,165.7100,165.7500,52560
2018-04-20 15:01:00,165.8470,165.8500,165.6700,165.7200,78079
2018-04-20 15:00:00,165.8750,165.9100,165.8300,165.8375,60156
2018-04-20 14:59:00,165.8800,165.8800,165.8300,165.8750,53761
2018-04-20 14:58:00,165.8101,165.8900,165.8100,165.8800,55644
2018-04-20 14:57:00,165.8000,165.8300,165.7600,165.8100,59361
2018-04-20 14:56:00,165.7200,165.8090,165.7100,165.8000,51828
2018-04-20 14:55:00,165.6899,165.7400,165.6100,165.7134,42747
2018-04-20 14:54:00,165.7202,165.7600,165.6796,165.6844,31591
2018-04-20 14:53:00,165.7800,165.8000,165.5600,165.7200,92974
2018-04-20 14:52:00,165.6089,165.8000,165.6000,165.7800,69388
2018-04-20 14:51:00,165.6000,165.6100,165.5200,165.6001,78066
2018-04-20 14:50:00,165.6150,165.6600,165.5300,165.6000,150287
2018-04-20 14:49:00,165.7100,165.7100,165.6000,165.6162,58870
2018-04-20 14:48:00,165.6600,165.7302,165.6300,165.7100,53123
2018-04-20 14:47:00,165.7800,165.7900,165.6600,165.6790,93403
2018-04-20 14:46:00,165.9170,165.9500,165.7800,165.7900,50912
2018-04-20 14:45:00,165.9500,165.9600,165.8950,165.9100,48000
2018-04-20 14:44:00,165.9562,166.0100,165.9300,165.9500,57071
2018-04-20 14:43:00,165.9300,166.0100,165.9300,165.9600,77785
2018-04-20 14:42:00,165.9100,165.9400,165.8950,165.9250,37305
2018-04-20 14:41:00,165.9432,165.9432,165.8900,165.9000,72101
2018-04-20 14:40:00,165.8208,165.9400,165.8200,165.9400,55872
2018-04-20 14:39:00,165.8800,165.9000,165.8000,165.8300,69322
2018-04-20 14:38:00,165.8400,165.8800,165.8100,165.8750,45476
2018-04-20 14:37:00,165.7500,165.9200,165.7500,165.8400,95031
2018-04-20 14:36:00,165.7000,165.8100,165.6500,165.7500,87960
2018-04-20 14:35:00,165.7100,165.7400,165.6700,165.7081,68994
2018-04-20 14:34:00,165.7000,165.7546,165.7000,165.7034,52703
2018-04-20 14:33:00,165.7000,165.7700,165.6900,165.7035,78151
2018-04-20 14:32:00,165.7368,165.7700,165.7000,165.7050,47167
2018-04-20 14:31:00,165.6900,165.7600,165.6500,165.7368,61355
2018-04-20 14:30:00,165.7165,165.7700,165.6600,165.6900,62050
2018-04-20 14:29:00,165.6750,165.7800,165.6700,165.7300,73455
2018-04-20 14:28:00,165.7400,165.7500,165.6500,165.6698,91323
2018-04-20 14:27:00,165.8400,165.8535,165.7300,165.7500,79820
2018-04-20 14:26:00,165.9000,165.9000,165.8400,165.8522,29848
2018-04-20 14:25:00,165.8950,165.9400,165.8700,165.9000,38644
2018-04-20 14:24:00,165.8300,165.9400,165.8000,165.8951,60188
2018-04-20 14:23:00,165.8262,165.8700,165.8200,165.8250,27603
2018-04-20 14:22:00,165.8050,165.8400,165.7901,165.8299,30224
2018-04-20 14:21:00,165.8400,165.8800,165.7900,165.8006,40374
2018-04-20 14:20:00,165.9700,165.9900,165.8300,165.8400,42535
2018-04-20 14:19:00,165.8500,165.9967,165.8500,165.9700,55506
2018-04-20 14:18:00,165.8258,165.8800,165.7500,165.8400,100868
2018-04-20 14:17:00,165.8750,165.8948,165.8200,165.8200,52282
2018-04-20 14:16:00,165.9400,165.9700,165.8600,165.8750,51389
2018-04-20 14:15:00,165.9739,165.9900,165.9200,165.9500,40085
2018-04-20 14:14:00,166.0000,166.0000,165.8980,165.9700,50314
2018-04-20 14:13:00,166.0140,166.0712,166.0000,166.0000,89743
2018-04-20 14:12:00,165.9350,166.0300,165.9100,166.0100,40003
2018-04-20 14:11:00,165.9700,165.9800,165.9000,165.9391,45585
2018-04-20 14:10:00,165.9000,166.0400,165.8900,165.9600,49057
2018-04-20 14:09:00,165.9300,165.9617,165.8800,165.8901,36908
2018-04-20 14:08:00,165.9400,165.9692,165.8900,165.9350,33949
2018-04-20 14:07:00,166.0162,166.0200,165.8700,165.9500,57001
2018-04-20 14:06:00,165.9800,166.1000,165.9700,166.0101,78266
2018-04-20 14:05:00,165.8700,165.9990,165.8492,165.9850,49559
2018-04-20 14:04:00,165.8500,165.9051,165.8300,165.8800,40200
2018-04-20 14:03:00,165.8600,165.9400,165.8100,165.8130,60701
2018-04-20 14:02:00,165.8550,165.9300,165.8500,165.8599,70684
2018-04-20 14:01:00,165.8559,165.8800,165.8500,165.8500,87859
2018-04-20 14:00:00,165.8799,165.8799,165.8100,165.8500,67853
2018-04-20 13:59:00,165.9100,165.9300,165.8400,165.8700,41394
2018-04-20 13:58:00,165.9187,166.0100,165.8600,165.9000,85191
2018-04-20 13:57:00,166.1300,166.2050,165.9000,165.9200,93336
2018-04-20 13:56:00,166.2100,166.2200,166.1200,166.1300,64060
2018-04-20 13:55:00,166.2300,166.2600,166.2100,166.2148,50499
2018-04-20 13:54:00,166.1700,166.2200,166.1600,166.2200,49408
2018-04-20 13:53:00,166.1450,166.1700,166.1200,166.1692,30235
2018-04-20 13:52:00,166.1399,166.1500,166.0900,166.1400,50946
2018-04-20 13:51:00,166.1800,166.2100,166.1200,166.1334,49688
2018-04-20 13:50:00,166.1400,166.1900,166.1200,166.1700,30894
2018-04-20 13:49:00,166.1500,166.2000,166.1100,166.1400,55816
2018-04-20 13:48:00,166.0250,166.1500,166.0250,166.1500,42577
2018-04-20 13:47:00,166.0100,166.0300,165.9300,166.0100,121239
2018-04-20 13:46:00,166.0250,166.0332,166.0000,166.0140,32973
2018-04-20 13:45:00,166.0200,166.0450,165.9800,166.0200,38779
2018-04-20 13:44:00,166.1050,166.1190,165.9500,166.0300,57598
2018-04-20 13:43:00,166.1412,166.1600,166.1000,166.1054,29236
2018-04-20 13:42:00,166.1500,166.1550,166.0800,166.1400,48174
2018-04-20 13:41:00,166.1950,166.1967,166.1100,166.1600,70052
2018-04-20 13:40:00,166.1350,166.2099,166.1350,166.1900,50213
2018-04-20 13:39:00,166.0000,166.1600,165.9700,166.1300,41272
2018-04-20 13:38:00,166.0100,166.0600,165.9848,166.0100,40654
2018-04-20 13:37:00,166.0986,166.1000,166.0000,166.0050,35492
2018-04-20 13:36:00,166.0250,166.1100,166.0200,166.0968,37122
2018-04-20 13:35:00,166.1200,166.1600,165.9900,166.0150,48882
2018-04-20 13:34:00,166.1152,166.1300,166.0900,166.1250,26857
2018-04-20 13:33:00,166.1300,166.1500,166.0800,166.1150,38263
2018-04-20 13:32:00,166.0550,166.1400,166.0500,166.1350,34676
2018-04-20 13:31:00,166.0800,166.1200,166.0500,166.0585,69443
2018-04-20 13:30:00,165.9200,166.1000,165.9200,166.0800,59662
2018-04-20 13:29:00,165.9332,166.0500,165.9100,165.9400,71154
2018-04-20 13:28:00,165.8692,166.0000,165.8692,165.9338,49496
2018-04-20 13:27:00,165.9500,165.9800,165.8600,165.8766,59118
2018-04-20 13:26:00,165.8950,165.9700,165.8500,165.9599,54145
2018-04-20 13:25:00,165.8300,165.9300,165.8200,165.8800,69074
2018-04-20 13:24:00,165.8521,165.8851,165.7965,165.8300,39816
2018-04-20 13:23:00,165.7700,165.8800,165.6800,165.8500,109817
2018-04-20 13:22:00,165.8100,165.8273,165.7300,165.7700,79232
2018-04-20 13:21:00,165.8600,165.9000,165.8100,165.8100,54030
2018-04-20 13:20:00,165.9850,165.9940,165.8450,165.8450,62578
2018-04-20 13:19:00,166.0600,166.0700,165.9300,165.9800,133851
2018-04-20 13:18:00,166.2056,166.2500,166.0500,166.0600,83462
2018-04-20 13:17:00,166.2310,166.2700,166.2000,166.2008,57651
2018-04-20 13:16:00,166.4050,166.4350,166.2300,166.2300,84261
2018-04-20 13:15:00,166.3600,166.4100,166.3500,166.4050,59229
2018-04-20 13:14:00,166.3949,166.4000,166.3399,166.3600,62560
2018-04-20 13:13:00,166.3656,166.4400,166.3500,166.3900,58951
2018-04-20 13:12:00,166.4100,166.4500,166.3501,166.3600,84509
2018-04-20 13:11:00,166.2400,166.4300,166.2200,166.4100,84792
2018-04-20 13:10:00,166.2101,166.3000,166.2101,166.2400,65865
2018-04-20 13:09:00,166.2000,166.2200,166.1600,166.2100,36612
2018-04-20 13:08:00,166.1600,166.2150,166.1000,166.1900,41679
2018-04-20 13:07:00,166.1500,166.2850,166.1300,166.1601,54658
2018-04-20 13:06:00,166.1400,166.2300,166.0700,166.1200,65128
2018-04-20 13:05:00,166.1900,166.2300,166.1200,166.1300,81835
2018-04-20 13:04:00,166.0575,166.2200,166.0500,166.2000,89646
2018-04-20 13:03:00,166.0200,166.0611,165.9800,166.0450,77238
2018-04-20 13:02:00,166.0100,166.0500,165.9700,166.0100,59264
2018-04-20 13:01:00,165.8800,166.0390,165.8000,166.0200,73705
2018-04-20 13:00:00,165.9600,166.0200,165.8800,165.8800,50939
2018-04-20 12:59:00,165.9100,165.9900,165.8800,165.9600,52922
2018-04-20 12:58:00,165.7200,165.9300,165.7000,165.9290,90207
2018-04-20 12:57:00,165.9437,165.9447,165.7000,165.7200,139564
2018-04-20 12:56:00,166.0400,166.0800,165.9400,165.9400,114028
2018-04-20 12:55:00,165.9902,166.0499,165.9700,166.0400,67624
2018-04-20 12:54:00,165.9759,166.0356,165.9500,165.9900,105873
2018-04-20 12:53:00,165.9200,166.0500,165.9100,165.9600,100169
2018-04-20 12:52:00,165.6950,165.9300,165.6900,165.9300,71695
2018-04-20 12:51:00,165.6900,165.7300,165.6400,165.6864,91612
2018-04-20 12:50:00,165.8713,165.8800,165.5900,165.6700,282330
2018-04-20 12:49:00,165.9800,165.9885,165.8500,165.8600,57862
2018-04-20 12:48:00,165.9001,166.0000,165.8900,165.9700,46095
2018-04-20 12:47:00,165.9000,165.9300,165.8700,165.8900,40541
2018-04-20 12:46:00,165.8826,165.9351,165.8500,165.8910,73420
2018-04-20 12:45:00,165.8100,165.9300,165.8100,165.8800,58147
2018-04-20 12:44:00,165.9010,165.9200,165.8000,165.8100,75812
2018-04-20 12:43:00,165.8551,165.9300,165.8400,165.9000,94236
2018-04-20 12:42:00,165.9201,166.0300,165.8500,165.8500,98494
2018-04-20 12:41:00,165.8300,165.9700,165.8100,165.9200,69924
2018-04-20 12:40:00,166.0149,166.0200,165.8000,165.8300,153061
2018-04-20 12:39:00,166.0600,166.0800,165.9500,166.0161,71928
2018-04-20 12:38:00,166.0650,166.0700,165.9800,166.0600,69220
2018-04-20 12:37:00,166.0268,166.1100,166.0000,166.0698,126717
2018-04-20 12:36:00,165.9600,166.0900,165.9400,166.0250,117450
2018-04-20 12:35:00,165.8400,165.9900,165.8100,165.9500,83501
2018-04-20 12:34:00,165.9800,165.9800,165.8100,165.8460,117692
2018-04-20 12:33:00,165.9850,165.9900,165.8700,165.9900,74774
2018-04-20 12:32:00,165.8600,166.0100,165.8600,165.9850,60447
2018-04-20 12:31:00,165.9700,165.9700,165.7700,165.8599,184921
2018-04-20 12:30:00,165.9401,166.0100,165.8700,165.9700,167066
2018-04-20 12:29:00,166.0200,166.0200,165.9300,165.9400,123075
2018-04-20 12:28:00,166.0200,166.0462,166.0000,166.0100,128597
2018-04-20 12:27:00,165.9800,166.0400,165.9700,166.0194,159548
2018-04-20 12:26:00,165.9800,166.0000,165.9200,165.9700,72041
2018-04-20 12:25:00,166.0620,166.0800,165.9200,165.9700,168890
2018-04-20 12:24:00,166.0900,166.0900,165.9800,166.0500,282524
2018-04-20 12:23:00,166.0900,166.1400,166.0800,166.0839,111581
2018-04-20 12:22:00,166.0849,166.1600,166.0600,166.0728,114760
2018-04-20 12:21:00,166.1168,166.1400,166.0600,166.0850,123039
2018-04-20 12:20:00,166.2500,166.2536,166.1100,166.1100,149014
2018-04-20 12:19:00,166.4650,166.4650,166.2308,166.2600,121779
2018-04-20 12:18:00,166.4400,166.4700,166.4200,166.4650,46261
2018-04-20 12:17:00,166.4150,166.4400,166.3800,166.4250,111535
2018-04-20 12:16:00,166.4801,166.5000,166.3800,166.4100,101792
2018-04-20 12:15:00,166.5650,166.5800,166.4200,166.4800,261380
2018-04-20 12:14:00,166.6600,166.6700,166.5600,166.5700,95617
2018-04-20 12:13:00,166.6250,166.6999,166.6200,166.6600,58562
2018-04-20 12:12:00,166.7200,166.7400,166.6100,166.6238,76050
2018-04-20 12:11:00,166.7500,166.7700,166.7100,166.7300,144907
2018-04-20 12:10:00,166.8799,166.8800,166.7600,166.7600,74111
2018-04-20 12:09:00,166.8700,166.9000,166.8500,166.8744,78587
2018-04-20 12:08:00,166.8938,166.9100,166.8500,166.8750,59566
2018-04-20 12:07:00,166.9300,166.9500,166.8400,166.9000,61269
2018-04-20 12:06:00,166.8450,166.9500,166.7600,166.9300,75372
2018-04-20 12:05:00,166.8800,166.9119,166.8500,166.8500,54549
2018-04-20 12:04:00,166.9468,166.9900,166.8500,166.8700,45878
2018-04-20 12:03:00,166.9335,166.9976,166.9300,166.9500,55970
2018-04-20 12:02:00,166.8700,166.9452,166.8500,166.9350,84308
2018-04-20 12:01:00,166.9300,166.9300,166.8500,166.8700,44430
2018-04-20 12:00:00,166.8700,166.9350,166.8500,166.9300,42619
2018-04-20 11:59:00,166.9550,166.9690,166.8600,166.8600,59631
2018-04-20 11:58:00,166.9500,167.0100,166.9200,166.9550,50841
2018-04-20 11:57:00,166.9632,167.0100,166.9100,166.9500,43556
2018-04-20 11:56:00,166.9600,166.9883,166.8000,166.9600,109274
2018-04-20 11:55:00,166.9700,166.9950,166.9300,166.9600,36611
2018-04-20 11:54:00,166.9601,167.0000,166.8700,166.9700,91793
2018-04-20 11:53:00,167.0100,167.0500,166.9500,166.9600,63700
2018-04-20 11:52:00,166.9600,167.0400,166.9500,167.0099,44429
2018-04-20 11:51:00,166.9800,167.0069,166.9500,166.9550,60244
2018-04-20 11:50:00,166.9600,166.9900,166.9500,166.9750,56132
2018-04-20 11:49:00,166.9861,167.0100,166.9400,166.9600,54426
2018-04-20 11:48:00,166.9032,167.0000,166.9000,166.9850,47650
2018-04-20 11:47:00,166.8999,166.9478,166.8400,166.9000,68222
2018-04-20 11:46:00,167.1100,167.1400,166.8700,166.9000,102375
2018-04-20 11:45:00,167.2001,167.2001,167.1000,167.1100,48684
2018-04-20 11:44:00,167.2500,167.2700,167.2100,167.2100,59545
2018-04-20 11:43:00,167.2350,167.2800,167.2100,167.2600,132101
2018-04-20 11:42:00,167.1392,167.2330,167.1200,167.2330,61605
2018-04-20 11:41:00,167.2300,167.2508,167.1100,167.1300,55795
2018-04-20 11:40:00,167.1570,167.2600,167.1000,167.2350,80342
2018-04-20 11:39:00,167.1450,167.2100,167.1300,167.1500,117350
2018-04-20 11:38:00,167.1297,167.1800,167.1100,167.1400,157126
2018-04-20 11:37:00,167.0600,167.1300,167.0500,167.1200,138051
2018-04-20 11:36:00,166.9800,167.0800,166.9600,167.0700,144457
2018-04-20 11:35:00,166.9500,167.0100,166.9400,166.9800,98116
2018-04-20 11:34:00,166.8940,166.9500,166.8400,166.9450,64434
2018-04-20 11:33:00,166.9500,167.0100,166.8450,166.8900,86635
2018-04-20 11:32:00,166.8810,167.0000,166.8000,166.9500,91335
2018-04-20 11:31:00,166.8500,166.9401,166.7700,166.8828,81539
2018-04-20 11:30:00,166.8800,166.8800,166.7500,166.8400,92035
2018-04-20 11:29:00,166.9245,166.9245,166.7600,166.8900,74125
2018-04-20 11:28:00,166.8600,166.9485,166.8400,166.9250,77179
2018-04-20 11:27:00,166.9368,166.9499,166.7500,166.8600,129412
2018-04-20 11:26:00,166.8350,167.0500,166.8330,166.9300,96092
2018-04-20 11:25:00,166.9300,166.9450,166.8000,166.8350,61700
2018-04-20 11:24:00,166.8200,166.9300,166.8200,166.9250,56425
2018-04-20 11:23:00,166.8700,166.8800,166.7000,166.8178,139527
2018-04-20 11:22:00,166.9288,166.9500,166.8300,166.8568,132500
2018-04-20 11:21:00,166.9300,166.9600,166.8500,166.9200,62788
2018-04-20 11:20:00,166.9000,166.9648,166.8300,166.9200,66747
2018-04-20 11:19:00,166.9700,167.0400,166.8500,166.8700,110318
2018-04-20 11:18:00,167.0400,167.0900,166.9500,166.9704,111361
2018-04-20 11:17:00,166.8950,167.0800,166.8700,167.0296,158741
2018-04-20 11:16:00,166.7850,166.9400,166.7600,166.8900,76095
2018-04-20 11:15:00,166.6000,166.8200,166.5924,166.7800,109417
2018-04-20 11:14:00,166.7101,166.7152,166.6000,166.6100,99379
2018-04-20 11:13:00,166.7250,166.7600,166.6900,166.7132,124827
2018-04-20 11:12:00,166.8100,166.8400,166.7000,166.7300,113443
2018-04-20 11:11:00,166.8612,166.8700,166.7200,166.8000,122624
2018-04-20 11:10:00,166.9000,166.9200,166.7800,166.8680,87564
2018-04-20 11:09:00,166.8200,166.9300,166.7300,166.9000,86407
2018-04-20 11:08:00,166.6800,166.8500,166.6300,166.8100,109687
2018-04-20 11:07:00,166.7200,166.7400,166.6100,166.6900,110373
2018-04-20 11:06:00,166.6600,166.7500,166.5500,166.7190,163351
2018-04-20 11:05:00,166.5700,166.6900,166.5300,166.6510,149240
2018-04-20 11:04:00,166.9600,166.9600,166.5300,166.5776,342936
2018-04-20 11:03:00,166.9608,166.9700,166.9400,166.9600,101210
2018-04-20 11:02:00,166.9800,166.9850,166.9300,166.9600,127710
2018-04-20 11:01:00,166.9600,167.0000,166.9300,166.9701,87260
2018-04-20 11:00:00,167.0200,167.0600,166.9400,166.9500,96367
2018-04-20 10:59:00,167.0300,167.1300,166.9800,167.0148,130742
2018-04-20 10:58:00,166.9900,167.0386,166.9400,167.0300,123027
2018-04-20 10:57:00,167.0000,167.1000,166.9300,166.9952,195137
2018-04-20 10:56:00,166.9400,167.0400,166.9100,167.0050,184041
2018-04-20 10:55:00,166.9352,167.0300,166.9200,166.9400,119849
2018-04-20 10:54:00,166.9190,167.0000,166.8800,166.9300,167386
2018-04-20 10:53:00,167.0750,167.1000,166.9100,166.9120,333939
2018-04-20 10:52:00,167.0900,167.1200,167.0400,167.0750,177942
2018-04-20 10:51:00,167.3000,167.3050,167.0300,167.0800,159871
2018-04-20 10:50:00,167.3700,167.3800,167.2100,167.3050,184168
2018-04-20 10:49:00,167.4100,167.4100,167.3200,167.3800,95758
2018-04-20 10:48:00,167.4100,167.5000,167.3800,167.4046,189159
2018-04-20 10:47:00,167.5800,167.5900,167.4100,167.4193,113836
2018-04-20 10:46:00,167.6290,167.6500,167.5400,167.5800,122237
2018-04-20 10:45:00,167.7500,167.7500,167.6100,167.6200,119911
2018-04-20 10:44:00,167.8500,167.8550,167.6900,167.7367,151781
2018-04-20 10:43:00,167.8600,167.8900,167.8000,167.8600,128498
2018-04-20 10:42:00,167.9097,167.9300,167.8500,167.8693,112715
2018-04-20 10:41:00,168.0600,168.0699,167.9000,167.9200,156461
2018-04-20 10:40:00,167.8424,168.1000,167.8424,168.0600,202479
2018-04-20 10:39:00,167.8150,167.9500,167.8150,167.8400,206072
2018-04-20 10:38:00,167.5300,167.8200,167.5100,167.8144,129898
2018-04-20 10:37:00,167.6100,167.6100,167.4951,167.5200,116575
2018-04-20 10:36:00,167.6850,167.7800,167.6000,167.6150,110163
2018-04-20 10:35:00,167.7500,167.8500,167.6100,167.6800,166577
2018-04-20 10:34:00,167.7350,167.7800,167.6700,167.7500,213130
2018-04-20 10:33:00,167.6300,167.7400,167.5300,167.7400,171806
2018-04-20 10:32:00,167.4850,167.6500,167.4800,167.6200,255509
2018-04-20 10:31:00,167.4200,167.4900,167.2900,167.4900,192294
2018-04-20 10:30:00,167.4201,167.4500,167.3100,167.4200,132014
2018-04-20 10:29:00,167.2065,167.4700,167.2065,167.4200,183921
2018-04-20 10:28:00,167.0100,167.2500,166.8100,167.2100,336833
2018-04-20 10:27:00,166.9700,167.1200,166.9700,167.0100,132130
2018-04-20 10:26:00,167.1600,167.1800,166.9600,166.9750,160254
2018-04-20 10:25:00,167.0900,167.1700,167.0000,167.1600,117664
2018-04-20 10:24:00,167.1200,167.1800,166.9300,167.0900,168199
2018-04-20 10:23:00,167.0000,167.2700,167.0000,167.1100,168679
2018-04-20 10:22:00,167.1200,167.1300,166.9100,166.9901,206612
2018-04-20 10:21:00,167.3600,167.3700,167.1100,167.1150,198959
2018-04-20 10:20:00,167.5300,167.6000,167.3500,167.3600,135419
2018-04-20 10:19:00,167.4950,167.6400,167.4950,167.5300,221667
2018-04-20 10:18:00,167.2800,167.5400,167.2500,167.4800,311939
2018-04-20 10:17:00,167.3450,167.4800,167.2000,167.2750,225344
2018-04-20 10:16:00,167.3400,167.4200,167.2500,167.3448,195900
2018-04-20 10:15:00,167.2550,167.4100,167.2100,167.3200,235532
2018-04-20 10:14:00,167.1256,167.2700,166.9110,167.2655,221105
2018-04-20 10:13:00,166.9801,167.1400,166.8500,167.1200,234507
2018-04-20 10:12:00,166.9000,167.0325,166.8700,166.9998,179826
2018-04-20 10:11:00,166.9603,166.9950,166.8000,166.9000,225605
2018-04-20 10:10:00,166.9099,167.1500,166.8998,166.9799,203844
2018-04-20 10:09:00,167.0000,167.0100,166.8896,166.9100,122554
2018-04-20 10:08:00,166.8600,167.0900,166.8400,167.0000,187977
2018-04-20 10:07:00,167.1350,167.2000,166.8600,166.8600,200253
2018-04-20 10:06:00,166.9100,167.2000,166.9000,167.1350,281091
2018-04-20 10:05:00,166.8499,167.0300,166.8499,166.9040,205078
2018-04-20 10:04:00,167.0800,167.1500,166.7301,166.8420,304965
2018-04-20 10:03:00,167.4200,167.4599,166.9900,167.0801,305967
2018-04-20 10:02:00,167.5100,167.5900,167.3811,167.4200,219665
2018-04-20 10:01:00,167.4100,167.7700,167.3200,167.5050,437072
2018-04-20 10:00:00,167.4502,167.4800,167.3600,167.4200,184807
2018-04-20 09:59:00,167.4800,167.5200,167.2800,167.4500,185002
2018-04-20 09:58:00,167.2874,167.7490,167.1100,167.4623,381489
2018-04-20 09:57:00,167.2400,167.3300,166.8600,167.3100,490591
2018-04-20 09:56:00,167.3500,167.3600,167.2200,167.2400,252578
2018-04-20 09:55:00,167.2700,167.5700,167.1300,167.3500,343356
2018-04-20 09:54:00,167.6100,167.7600,167.2800,167.2800,319065
2018-04-20 09:53:00,167.4800,167.6800,167.4600,167.6300,290950
2018-04-20 09:52:00,167.9760,168.0700,167.4500,167.4646,393078
2018-04-20 09:51:00,167.8300,168.0600,167.7300,167.9800,325981
2018-04-20 09:50:00,167.8850,168.1100,167.8100,167.8300,246834
2018-04-20 09:49:00,168.5050,168.5099,167.8500,167.8870,437043
2018-04-20 09:48:00,168.4099,168.5100,168.3400,168.5100,230259
2018-04-20 09:47:00,168.1600,168.4400,168.1600,168.4000,205154
2018-04-20 09:46:00,168.4050,168.4900,168.0500,168.1971,351757
2018-04-20 09:45:00,168.6600,168.7000,168.3300,168.4100,320060
2018-04-20 09:44:00,168.8422,168.8900,168.5300,168.6700,291802
2018-04-20 09:43:00,168.7800,168.9000,168.7600,168.8500,241619
2018-04-20 09:42:00,168.3735,168.8400,168.3700,168.7800,300729
2018-04-20 09:41:00,168.4300,168.6900,168.3300,168.3750,434531
2018-04-20 09:40:00,168.8000,168.9000,168.2700,168.4300,463605
2018-04-20 09:39:00,168.7500,169.1000,168.7000,168.8000,450150
2018-04-20 09:38:00,168.8200,169.0000,168.7100,168.7917,354091
2018-04-20 09:37:00,168.7300,168.9700,168.5000,168.8230,761967
2018-04-20 09:36:00,168.7400,168.8700,168.5000,168.7300,577683
2018-04-20 09:35:00,169.3000,169.3400,168.5800,168.7100,725648
2018-04-20 09:34:00,169.5000,169.5300,169.1000,169.3080,520233
2018-04-20 09:33:00,169.7000,169.7900,169.3600,169.5000,496715
